0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,0.461505,-0.0457106,0.258084,0.461505,-0.0457106,0.258084,0.461505,-0.0457106,0.258084,0.461505,-0.0457106,0.258084,0.461505,-0.0457106,0.258084,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.140878,-0.110716,0.102682,-0.62577,-0.0230241,-0.0657928,0.797707,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.771606,-0.636028,0.00849456,-0.631197,0.763956,-0.133949,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,0.463948,-0.0531051,0.259077,0.461505,-0.0457106,0.258084,0.461505,-0.0457106,0.258084,0.461505,-0.0457106,0.258084,0.461505,-0.0457106,0.258084,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.183554,-0.14464,0.144039,-0.705684,-0.150528,0.0384772,0.952533,-0.140878,-0.110716,0.102682,-0.62577,-0.0230241,-0.0657928,0.797707,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.861517,-0.506779,-0.0307222,-0.454479,0.796751,-0.398268,-0.771606,-0.636028,0.00849456,-0.631197,0.763956,-0.133949,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,0.461686,-0.0664292,0.257027,0.463948,-0.0531051,0.259077,0.461505,-0.0457106,0.258084,0.461505,-0.0457106,0.258084,0.461505,-0.0457106,0.258084,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.183559,-0.144637,0.14402,-0.705677,-0.150524,0.0384788,0.95253,-0.183554,-0.14464,0.144039,-0.705684,-0.150528,0.0384772,0.952533,-0.140878,-0.110716,0.102682,-0.62577,-0.0230241,-0.0657928,0.797707,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.861549,-0.506723,-0.0307447,-0.454422,0.796789,-0.398258,-0.861517,-0.506779,-0.0307222,-0.454479,0.796751,-0.398268,-0.771606,-0.636028,0.00849456,-0.631197,0.763956,-0.133949,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,0.461686,-0.0664579,0.257032,0.461686,-0.0664292,0.257027,0.463948,-0.0531051,0.259077,0.461505,-0.0457106,0.258084,0.461505,-0.0457106,0.258084,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.183558,-0.144631,0.144018,-0.705679,-0.150523,0.0384808,0.952528,-0.183559,-0.144637,0.14402,-0.705677,-0.150524,0.0384788,0.95253,-0.183554,-0.14464,0.144039,-0.705684,-0.150528,0.0384772,0.952533,-0.140878,-0.110716,0.102682,-0.62577,-0.0230241,-0.0657928,0.797707,-0.13334,-0.0922169,0.091379,-0.586941,0.0203029,-0.122777,0.734473,-0.861551,-0.506721,-0.0307413,-0.454424,0.796793,-0.398247,-0.861549,-0.506723,-0.0307447,-0.454422,0.796789,-0.398258,-0.861517,-0.506779,-0.0307222,-0.454479,0.796751,-0.398268,-0.771606,-0.636028,0.00849456,-0.631197,0.763956,-0.133949,-0.707432,-0.706767,-0.000880157,-0.706766,0.707433,-0.000979269,0.461685,-0.0664595,0.257027,0.461686,-0.0664579,0.257032,0.461686,-0.0664292,0.257027,0.463948,-0.0531051,0.259077,0.461505,-0.0457106,0.258084,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.18356,-0.144634,0.144018,-0.705678,-0.150521,0.0384792,0.952528,-0.183558,-0.144631,0.144018,-0.705679,-0.150523,0.0384808,0.952528,-0.183559,-0.144637,0.14402,-0.705677,-0.150524,0.0384788,0.95253,-0.183554,-0.14464,0.144039,-0.705684,-0.150528,0.0384772,0.952533,-0.140878,-0.110716,0.102682,-0.62577,-0.0230241,-0.0657928,0.797707,-0.861554,-0.506716,-0.0307439,-0.454417,0.796795,-0.39825,-0.861551,-0.506721,-0.0307413,-0.454424,0.796793,-0.398247,-0.861549,-0.506723,-0.0307447,-0.454422,0.796789,-0.398258,-0.861517,-0.506779,-0.0307222,-0.454479,0.796751,-0.398268,-0.771606,-0.636028,0.00849456,-0.631197,0.763956,-0.133949,0.461685,-0.0664619,0.25703,0.461685,-0.0664595,0.257027,0.461686,-0.0664579,0.257032,0.461686,-0.0664292,0.257027,0.463948,-0.0531051,0.259077,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.18356,-0.144635,0.144016,-0.705675,-0.150523,0.038478,0.952528,-0.18356,-0.144634,0.144018,-0.705678,-0.150521,0.0384792,0.952528,-0.183558,-0.144631,0.144018,-0.705679,-0.150523,0.0384808,0.952528,-0.183559,-0.144637,0.14402,-0.705677,-0.150524,0.0384788,0.95253,-0.183554,-0.14464,0.144039,-0.705684,-0.150528,0.0384772,0.952533,-0.861556,-0.506712,-0.0307466,-0.454412,0.796796,-0.398254,-0.861554,-0.506716,-0.0307439,-0.454417,0.796795,-0.39825,-0.861551,-0.506721,-0.0307413,-0.454424,0.796793,-0.398247,-0.861549,-0.506723,-0.0307447,-0.454422,0.796789,-0.398258,-0.861517,-0.506779,-0.0307222,-0.454479,0.796751,-0.398268,0.461687,-0.0664642,0.257033,0.461685,-0.0664619,0.25703,0.461685,-0.0664595,0.257027,0.461686,-0.0664579,0.257032,0.461686,-0.0664292,0.257027,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.183559,-0.144633,0.144016,-0.70568,-0.150521,0.0384771,0.952528,-0.18356,-0.144635,0.144016,-0.705675,-0.150523,0.038478,0.952528,-0.18356,-0.144634,0.144018,-0.705678,-0.150521,0.0384792,0.952528,-0.183558,-0.144631,0.144018,-0.705679,-0.150523,0.0384808,0.952528,-0.183559,-0.144637,0.14402,-0.705677,-0.150524,0.0384788,0.95253,-0.861558,-0.506709,-0.030739,-0.454414,0.7968,-0.398244,-0.861556,-0.506712,-0.0307466,-0.454412,0.796796,-0.398254,-0.861554,-0.506716,-0.0307439,-0.454417,0.796795,-0.39825,-0.861551,-0.506721,-0.0307413,-0.454424,0.796793,-0.398247,-0.861549,-0.506723,-0.0307447,-0.454422,0.796789,-0.398258,0.461683,-0.0664643,0.257027,0.461687,-0.0664642,0.257033,0.461685,-0.0664619,0.25703,0.461685,-0.0664595,0.257027,0.461686,-0.0664579,0.257032,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.183559,-0.144634,0.144016,-0.705677,-0.150521,0.038477,0.952524,-0.183559,-0.144633,0.144016,-0.70568,-0.150521,0.0384771,0.952528,-0.18356,-0.144635,0.144016,-0.705675,-0.150523,0.038478,0.952528,-0.18356,-0.144634,0.144018,-0.705678,-0.150521,0.0384792,0.952528,-0.183558,-0.144631,0.144018,-0.705679,-0.150523,0.0384808,0.952528,-0.861551,-0.506721,-0.0307379,-0.454424,0.796792,-0.398249,-0.861558,-0.506709,-0.030739,-0.454414,0.7968,-0.398244,-0.861556,-0.506712,-0.0307466,-0.454412,0.796796,-0.398254,-0.861554,-0.506716,-0.0307439,-0.454417,0.796795,-0.39825,-0.861551,-0.506721,-0.0307413,-0.454424,0.796793,-0.398247,0.461685,-0.066463,0.25703,0.461683,-0.0664643,0.257027,0.461687,-0.0664642,0.257033,0.461685,-0.0664619,0.25703,0.461685,-0.0664595,0.257027,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.183559,-0.144632,0.144017,-0.705679,-0.15052,0.0384803,0.952527,-0.183559,-0.144634,0.144016,-0.705677,-0.150521,0.038477,0.952524,-0.183559,-0.144633,0.144016,-0.70568,-0.150521,0.0384771,0.952528,-0.18356,-0.144635,0.144016,-0.705675,-0.150523,0.038478,0.952528,-0.18356,-0.144634,0.144018,-0.705678,-0.150521,0.0384792,0.952528,-0.861555,-0.506714,-0.0307447,-0.454417,0.796798,-0.398245,-0.861551,-0.506721,-0.0307379,-0.454424,0.796792,-0.398249,-0.861558,-0.506709,-0.030739,-0.454414,0.7968,-0.398244,-0.861556,-0.506712,-0.0307466,-0.454412,0.796796,-0.398254,-0.861554,-0.506716,-0.0307439,-0.454417,0.796795,-0.39825,0.461685,-0.0664617,0.257028,0.461685,-0.066463,0.25703,0.461683,-0.0664643,0.257027,0.461687,-0.0664642,0.257033,0.461685,-0.0664619,0.25703,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.18356,-0.144633,0.144016,-0.705676,-0.150521,0.0384787,0.952525,-0.183559,-0.144632,0.144017,-0.705679,-0.15052,0.0384803,0.952527,-0.183559,-0.144634,0.144016,-0.705677,-0.150521,0.038477,0.952524,-0.183559,-0.144633,0.144016,-0.70568,-0.150521,0.0384771,0.952528,-0.18356,-0.144635,0.144016,-0.705675,-0.150523,0.038478,0.952528,-0.861553,-0.506716,-0.0307424,-0.454419,0.796795,-0.398249,-0.861555,-0.506714,-0.0307447,-0.454417,0.796798,-0.398245,-0.861551,-0.506721,-0.0307379,-0.454424,0.796792,-0.398249,-0.861558,-0.506709,-0.030739,-0.454414,0.7968,-0.398244,-0.861556,-0.506712,-0.0307466,-0.454412,0.796796,-0.398254,0.461686,-0.0664646,0.25703,0.461685,-0.0664617,0.257028,0.461685,-0.066463,0.25703,0.461683,-0.0664643,0.257027,0.461687,-0.0664642,0.257033,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.183558,-0.144637,0.144017,-0.705677,-0.15052,0.0384772,0.952526,-0.18356,-0.144633,0.144016,-0.705676,-0.150521,0.0384787,0.952525,-0.183559,-0.144632,0.144017,-0.705679,-0.15052,0.0384803,0.952527,-0.183559,-0.144634,0.144016,-0.705677,-0.150521,0.038477,0.952524,-0.183559,-0.144633,0.144016,-0.70568,-0.150521,0.0384771,0.952528,-0.861552,-0.506719,-0.0307434,-0.45442,0.796793,-0.398252,-0.861553,-0.506716,-0.0307424,-0.454419,0.796795,-0.398249,-0.861555,-0.506714,-0.0307447,-0.454417,0.796798,-0.398245,-0.861551,-0.506721,-0.0307379,-0.454424,0.796792,-0.398249,-0.861558,-0.506709,-0.030739,-0.454414,0.7968,-0.398244,0.461685,-0.0664613,0.257032,0.461686,-0.0664646,0.25703,0.461685,-0.0664617,0.257028,0.461685,-0.066463,0.25703,0.461683,-0.0664643,0.257027,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.183559,-0.144633,0.144016,-0.705677,-0.150521,0.0384799,0.952524,-0.183558,-0.144637,0.144017,-0.705677,-0.15052,0.0384772,0.952526,-0.18356,-0.144633,0.144016,-0.705676,-0.150521,0.0384787,0.952525,-0.183559,-0.144632,0.144017,-0.705679,-0.15052,0.0384803,0.952527,-0.183559,-0.144634,0.144016,-0.705677,-0.150521,0.038477,0.952524,-0.86155,-0.506722,-0.030742,-0.454424,0.796792,-0.398248,-0.861552,-0.506719,-0.0307434,-0.45442,0.796793,-0.398252,-0.861553,-0.506716,-0.0307424,-0.454419,0.796795,-0.398249,-0.861555,-0.506714,-0.0307447,-0.454417,0.796798,-0.398245,-0.861551,-0.506721,-0.0307379,-0.454424,0.796792,-0.398249,0.461686,-0.0664628,0.25703,0.461685,-0.0664613,0.257032,0.461686,-0.0664646,0.25703,0.461685,-0.0664617,0.257028,0.461685,-0.066463,0.25703,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.18356,-0.144635,0.144016,-0.705674,-0.150521,0.0384791,0.952524,-0.183559,-0.144633,0.144016,-0.705677,-0.150521,0.0384799,0.952524,-0.183558,-0.144637,0.144017,-0.705677,-0.15052,0.0384772,0.952526,-0.18356,-0.144633,0.144016,-0.705676,-0.150521,0.0384787,0.952525,-0.183559,-0.144632,0.144017,-0.705679,-0.15052,0.0384803,0.952527,-0.861551,-0.50672,-0.0307462,-0.454419,0.796793,-0.398253,-0.86155,-0.506722,-0.030742,-0.454424,0.796792,-0.398248,-0.861552,-0.506719,-0.0307434,-0.45442,0.796793,-0.398252,-0.861553,-0.506716,-0.0307424,-0.454419,0.796795,-0.398249,-0.861555,-0.506714,-0.0307447,-0.454417,0.796798,-0.398245,0.461687,-0.0664645,0.257033,0.461686,-0.0664628,0.25703,0.461685,-0.0664613,0.257032,0.461686,-0.0664646,0.25703,0.461685,-0.0664617,0.257028,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.183561,-0.144634,0.144016,-0.705677,-0.15052,0.0384787,0.952525,-0.18356,-0.144635,0.144016,-0.705674,-0.150521,0.0384791,0.952524,-0.183559,-0.144633,0.144016,-0.705677,-0.150521,0.0384799,0.952524,-0.183558,-0.144637,0.144017,-0.705677,-0.15052,0.0384772,0.952526,-0.18356,-0.144633,0.144016,-0.705676,-0.150521,0.0384787,0.952525,-0.861555,-0.506713,-0.0307429,-0.454416,0.796797,-0.398248,-0.861551,-0.50672,-0.0307462,-0.454419,0.796793,-0.398253,-0.86155,-0.506722,-0.030742,-0.454424,0.796792,-0.398248,-0.861552,-0.506719,-0.0307434,-0.45442,0.796793,-0.398252,-0.861553,-0.506716,-0.0307424,-0.454419,0.796795,-0.398249,0.461685,-0.0664657,0.25703,0.461687,-0.0664645,0.257033,0.461686,-0.0664628,0.25703,0.461685,-0.0664613,0.257032,0.461686,-0.0664646,0.25703,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.183559,-0.144635,0.144015,-0.705676,-0.15052,0.0384778,0.952525,-0.183561,-0.144634,0.144016,-0.705677,-0.15052,0.0384787,0.952525,-0.18356,-0.144635,0.144016,-0.705674,-0.150521,0.0384791,0.952524,-0.183559,-0.144633,0.144016,-0.705677,-0.150521,0.0384799,0.952524,-0.183558,-0.144637,0.144017,-0.705677,-0.15052,0.0384772,0.952526,-0.861555,-0.506714,-0.0307444,-0.454415,0.796796,-0.39825,-0.861555,-0.506713,-0.0307429,-0.454416,0.796797,-0.398248,-0.861551,-0.50672,-0.0307462,-0.454419,0.796793,-0.398253,-0.86155,-0.506722,-0.030742,-0.454424,0.796792,-0.398248,-0.861552,-0.506719,-0.0307434,-0.45442,0.796793,-0.398252,0.461686,-0.0664645,0.257032,0.461685,-0.0664657,0.25703,0.461687,-0.0664645,0.257033,0.461686,-0.0664628,0.25703,0.461685,-0.0664613,0.257032,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.183559,-0.144634,0.144016,-0.705676,-0.150521,0.0384792,0.952527,-0.183559,-0.144635,0.144015,-0.705676,-0.15052,0.0384778,0.952525,-0.183561,-0.144634,0.144016,-0.705677,-0.15052,0.0384787,0.952525,-0.18356,-0.144635,0.144016,-0.705674,-0.150521,0.0384791,0.952524,-0.183559,-0.144633,0.144016,-0.705677,-0.150521,0.0384799,0.952524,-0.861555,-0.506713,-0.0307465,-0.454414,0.796797,-0.39825,-0.861555,-0.506714,-0.0307444,-0.454415,0.796796,-0.39825,-0.861555,-0.506713,-0.0307429,-0.454416,0.796797,-0.398248,-0.861551,-0.50672,-0.0307462,-0.454419,0.796793,-0.398253,-0.86155,-0.506722,-0.030742,-0.454424,0.796792,-0.398248,0.461686,-0.066464,0.257031,0.461686,-0.0664645,0.257032,0.461685,-0.0664657,0.25703,0.461687,-0.0664645,0.257033,0.461686,-0.0664628,0.25703,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,0,1,-0.183559,-0.144633,0.144015,-0.705673,-0.150521,0.0384796,0.952524,-0.183559,-0.144634,0.144016,-0.705676,-0.150521,0.0384792,0.952527,-0.183559,-0.144635,0.144015,-0.705676,-0.15052,0.0384778,0.952525,-0.183561,-0.144634,0.144016,-0.705677,-0.15052,0.0384787,0.952525,-0.18356,-0.144635,0.144016,-0.705674,-0.150521,0.0384791,0.952524,-0.861551,-0.50672,-0.0307473,-0.45442,0.796793,-0.398251,-0.861555,-0.506713,-0.0307465,-0.454414,0.796797,-0.39825,-0.861555,-0.506714,-0.0307444,-0.454415,0.796796,-0.39825,-0.861555,-0.506713,-0.0307429,-0.454416,0.796797,-0.398248,-0.861551,-0.50672,-0.0307462,-0.454419,0.796793,-0.398253,0.461688,-0.0664641,0.257033,0.461686,-0.066464,0.257031,0.461686,-0.0664645,0.257032,0.461685,-0.0664657,0.25703,0.461687,-0.0664645,0.257033,
